Right Ascension,Declination,Gaia ID,unWISE ID,Parallax,Parallax Error,Proper Motion - Right Ascension,Proper Motion - Right Ascension Error,Proper Motion - Declination,Proper Motion - Declination Error,Parallax Significance,Proper Motion Significance,Galactic E(B-V) Reddening,Number of Observations for G-Band Photometry,Gaia G-Band Mean Magnitude,Gaia BP-Band Mean Magnitude,Gaia RP-Band Mean Magnitude,unWISE W1 Band Magnitude,unWISE W2 Band Magnitude,BP-G Color,BP-RP Color,G-RP Color,G-W1 Color,Gaia-unWISE Separation,W1-W2 Color,G-Band Variation,BP/RP Excess Factor,Astronomic Excess Noise,Goodness-of-fit,"Gaia Sources Within 1"" Radius","Gaia Sources Within 2"" Radius","Gaia Sources Within 4"" Radius",Gaia Sources Within 8' Radius,"Gaia Sources Within 16"" Radius","Gaia Sources Within 32"" Radius",Photometric Redshift Predicted,AGN Probability,Number of Sectors
106.4563108,-54.42993662,5491343703457549056,b'1072m546o0024151',0.209012768,0.10869445,0.661801481,0.276616563,0.212467098,0.240427526,1.92293874,2.550476108,0.110867999,260,17.69520924,17.64483932,16.93477233,12.96804714,12.05320454,-0.050369919,0.710067402,0.760436911,4.727162099,0.178074123,0.914842606,0.157696968,1.627130032,0.411073464,2.835230112,1,1,1,1,1,5,0.232356981,1,4
99.7950654,-81.25973115,5207511610037661184,b'0972m818o0034553',0.276010139,0.121508995,-0.079139591,0.227709293,-0.212620455,0.292501899,2.271520228,0.805714806,0.199182004,235,17.70543041,17.90189886,17.3081582,14.82855225,14.06409645,0.196468451,0.593740692,0.397272211,2.876878167,0.063919402,0.764455795,0.034662844,1.223399997,0,0.956764996,1,1,1,3,4,6,2.720891186,0.98,4
61.96255067,-55.61445843,4683389947678374784,b'0613m561o0027818',0.081397204,0.113923684,0.357232182,0.231885613,0.17397656,0.234922611,0.714488862,1.709312251,0.010492,205,17.72293651,17.78137854,17.45670776,14.2243824,12.96887016,0.058442034,0.324669993,0.266228749,3.498554105,0.095993696,1.255512238,0.144814196,1.237349987,0.387110142,2.441469908,1,1,1,1,1,3,1.001175584,1,4
109.691235,-53.37888475,5491644175073193344,b'1109m531o0011507',0.150867675,0.133912222,-0.202628111,0.271527469,-0.156912775,0.281057594,1.12661617,0.931979256,0.149942994,223,17.7306655,17.67552344,17.36698653,13.88849449,12.81547642,-0.055142054,0.308536417,0.36367897,3.842171005,0.278655681,1.073018074,0.062076264,1.344280005,0.325500232,1.52433002,1,1,1,1,1,4,0.661239839,0.97,4
52.95526991,-77.75636767,4626600378262290944,b'0514m773o0006471',0.207685216,0.173259706,-0.200689114,0.270365645,-0.43964512,0.288026096,1.19869311,1.697324429,0.162664995,236,17.74395747,17.76740334,17.42373224,14.22323418,13.06838131,0.023445876,0.343671085,0.320225225,3.520723289,0.083348688,1.154852867,0.082568363,1.269400001,0.452064085,1.922850013,1,1,1,1,1,3,0.891904556,1,4
51.29703214,-62.09579601,4722217865078690176,b'0505m621o0018455',-0.531321033,0.205165503,0.789067568,0.403130403,0.025726655,0.342953894,2.58971916,1.958787613,0.032892998,151,17.75673246,17.73569066,16.96254787,12.87681675,11.98727989,-0.021041803,0.773142919,0.794184599,4.879915715,0.10594465,0.889536858,0.101277694,1.633200049,0.5709057,2.935179949,1,1,1,1,1,1,0.233693387,1,4
116.8196544,-81.23229268,5206922855921072896,b'1167m818o0035551',0.020556578,0.177873803,0.172592023,0.310472207,-0.571237168,0.402891832,0.115568326,1.522926155,0.392679006,280,17.76001433,17.84225139,17.11172486,13.35161018,12.42528343,0.082237061,0.7305226,0.648289473,4.408404147,0.023909373,0.926326752,0.094604899,1.496749997,0,-0.046960399,1,1,1,1,1,2,0.283095936,0.99,4
95.62181537,-50.02826345,5550279652713421824,b'0952m500o0018859',-0.083033163,0.110130203,-0.149278474,0.187038544,0.424332802,0.333362391,0.753954505,1.502408656,0.056354001,234,17.76300308,17.91871217,17.39024724,14.45351696,12.97983932,0.155709088,0.52846493,0.372755842,3.309486122,0.057744041,1.473677635,0.039438269,1.231279969,0,-0.132737994,1,1,1,1,1,5,1.45307374,1,4
58.70912514,-59.22671768,4681094961969613056,b'0576m591o0014007',0.131640752,0.099374734,0.33729053,0.2101634,-0.199649571,0.224726103,1.324690357,1.834385636,0.022661,433,17.77070331,17.85604608,17.46231499,14.29163361,12.88360786,0.085342764,0.393731089,0.308388318,3.479069706,0.066111714,1.408025742,0.105004876,1.24048996,0,0.0357273,1,1,1,1,1,3,1.153480874,1,4
50.80533665,-66.76461956,4670775770464912896,b'0519m667o0015326',0.021489971,0.110063368,-0.274106718,0.213650399,-0.592147898,0.195709925,0.195250896,3.286412807,0.043878,262,17.77285344,17.70113588,17.1381049,13.14671135,12.24300766,-0.071717558,0.563031079,0.634748537,4.626142092,0.057189562,0.90370369,0.061645189,1.543830037,0.458394611,3.009459972,1,1,1,1,1,2,0.282664572,1,4
61.64095001,-80.17449838,4625346080309701376,b'0585m803o0021007',-0.254138695,0.128311739,-0.320955133,0.242865476,-0.516786856,0.247143827,1.980634802,2.473638806,0.081266001,223,17.77590639,17.72036269,17.22652988,13.41382217,12.37321949,-0.055543698,0.493832744,0.549376506,4.362084211,0.090310347,1.040602684,0.125915395,1.469959974,0.363804627,2.362669945,1,1,1,1,2,3,0.326952527,1,4
95.5095515,-52.14074458,5501083143096375040,b'0953m515o0003283',-0.256389665,0.116312654,-0.051772944,0.256850808,-0.157197012,0.275235108,2.204314465,0.605662808,0.059741002,185,17.78237631,17.76616105,17.17032008,13.27335548,12.24986649,-0.016215267,0.595840494,0.612056227,4.509020828,0.102621275,1.023488998,0.056902908,1.489030004,0,0.176579997,1,1,1,1,1,5,0.291759541,1,4
56.63372397,-62.1747962,4673601579771815424,b'0568m621o0017263',-0.320550924,0.135399563,-0.085910488,0.26419027,-0.036584517,0.244178335,2.367444305,0.358040322,0.046059001,431,17.78554182,17.77886262,16.92960372,13.16829205,12.1943779,-0.006679196,0.849259088,0.855938093,4.617249772,0.125940967,0.973914146,0.120370379,1.677399993,0.900335708,7.459469795,1,1,1,1,1,2,0.205859735,1,4
93.14127715,-51.43618792,5548994632858831488,b'0929m515o0021006',-0.051404266,0.106052377,-0.260157685,0.225076514,0.247033592,0.294441104,0.4847064,1.428260055,0.065131001,236,17.79321052,17.79750059,17.51903012,14.22873878,12.92667484,0.00429007,0.278470885,0.274180405,3.56447174,0.1853733,1.302063942,0.08906049,1.267079949,0,0.493811995,1,1,1,1,2,5,1.034965748,0.99,4
72.98039318,-53.05311537,4783135168649865984,b'0739m531o0017232',-0.21323615,0.117944822,-0.550601297,0.261704588,0.051972732,0.277345843,1.807931414,2.112232884,0.008942,191,17.80506675,17.83618243,17.36305759,13.57755756,12.55685616,0.031115678,0.473124355,0.442009165,4.227509188,0.097740373,1.020701408,0.060358848,1.351410031,0.347458257,2.04866004,1,1,1,1,2,2,0.386244879,1,4
60.73907966,-56.70750234,4683261373537816832,b'0613m561o0002407',-0.021228374,0.106734138,-0.147984455,0.242248256,0.208966014,0.265903544,0.1988902,0.995373079,0.017811,230,17.81413017,17.89538092,17.50913956,13.93859196,12.75919151,0.081250747,0.386241473,0.304990607,3.875538215,0.066969114,1.179400444,0.093189176,1.241889954,0.379467997,1.826859951,1,1,1,1,2,3,0.818653257,1,4
53.30708624,-77.39527504,4627169963941597952,b'0514m773o0015495',0.022901566,0.112876438,0.096817601,0.249227576,-0.337589016,0.224355486,0.202890585,1.554042856,0.101775996,266,17.82134178,17.93862528,17.44312378,14.89136791,13.68152523,0.1172835,0.495501503,0.378218002,2.929973866,0.121415673,1.209842682,0.061590981,1.25346005,0.108066563,1.415619969,1,1,1,1,2,3,1.806643362,1,4
88.11853132,-50.75827653,4792851862141832704,b'0882m500o0000031',0.061347897,0.116551539,-0.094851482,0.213041568,0.329284294,0.229527474,0.526358537,1.502116814,0.05782,211,17.82969634,17.98182379,17.4772532,14.78316593,13.41741467,0.152127448,0.50456956,0.352443139,3.046530408,0.012853309,1.365751266,0.048233554,1.221660018,0.1626546,0.482935995,1,1,1,1,2,2,1.597114922,1,4
62.63396319,-55.84941929,4778694623438036224,b'0613m561o0022156',0.052362109,0.110345388,0.099188961,0.207169595,-0.049419288,0.218432815,0.474529206,0.529545458,0.010404,213,17.83667164,17.82464086,17.50966548,13.12192726,11.99973488,-0.012030785,0.314975905,0.327006158,4.714744381,0.072322256,1.122192383,0.059704684,1.315150023,0,1.73447001,1,1,1,1,3,3,0.548085964,0.99,4
133.829245,-71.01631717,5222258603588356352,b'1350m712o0029829',0.193169586,0.145521454,0.024261504,0.2507591,0.473611508,0.281912564,1.327430292,1.682778038,0.093662001,177,17.85036807,17.96169595,17.52715423,14.88799381,13.62782288,0.111327876,0.434541734,0.323213843,2.962374261,0.122999606,1.260170937,0.045438203,1.22566998,0.343237372,1.300740004,1,1,1,2,4,15,1.647940074,1,4
131.4210406,-66.9876175,5272129706542746112,b'1298m667o0013296',-0.194296963,0.134622282,-0.346882457,0.236048174,-0.466272049,0.243754759,1.443274916,2.412184923,0.111335002,209,17.85736521,17.9848895,17.44806359,14.92840958,13.70449829,0.127524288,0.536825947,0.409301628,2.928955639,0.078482696,1.223911285,0.031146124,1.266100049,0,1.125839949,1,1,1,1,1,9,1.777882495,1,4
120.0022783,-58.49481715,5294566096004883328,b'1209m591o0040924',-0.016344756,0.159236172,0.265943786,0.289121905,0.275728642,0.281948286,0.102644744,1.342557189,0.252954006,235,17.86521536,18.00196275,17.46468813,15.11977768,13.98485088,0.136747388,0.537274619,0.400527231,2.745437679,0.026970148,1.134926796,0.048683354,1.257349968,0,-0.341782987,1,1,1,1,2,7,1.922221949,0.98,4
54.103962,-62.80069913,4674251666021980800,b'0536m621o0001719',-0.02509247,0.120814704,-0.015551833,0.212560373,-0.017184297,0.201090792,0.207693839,0.112497308,0.03906,424,17.86769533,17.93860131,17.60130213,14.80252647,13.66850567,0.070905983,0.337299196,0.266393198,3.065168856,0.015038562,1.134020805,0.066292873,1.225170016,0.359458032,1.386180043,1,1,1,1,1,2,1.11357828,0.98,4
131.4037006,-72.33580774,5220470011700880768,b'1313m727o0081786',-0.039305982,0.122211317,0.374633934,0.246047233,-0.111176214,0.233713025,0.321623093,1.595188643,0.128831998,246,17.87403057,17.99784831,17.50254235,14.85734749,13.46468735,0.123817736,0.495305986,0.371488221,3.016683086,0.176021504,1.392660141,0.051422371,1.244670033,0,-0.27638799,1,1,2,3,4,9,1.648978755,1,4
62.08388601,-57.28969256,4682423653051271040,b'0609m576o0047033',-0.213812878,0.122286376,0.306626155,0.250051256,0.395811753,0.275481497,1.748460333,1.888938995,0.016450999,177,17.88685434,18.0352849,17.53430158,14.36782455,13.1734581,0.148430562,0.500982308,0.35255276,3.519029783,0.167562304,1.194366455,0.033475483,1.227280021,0,1.045580029,1,1,1,2,2,2,1.063329544,0.99,4
82.92769767,-51.01112984,4796337833693818624,b'0834m515o0030969',0.057500395,0.102554976,-0.204614751,0.206430342,0.013295603,0.243807181,0.560678744,0.992703828,0.038720999,240,17.88709823,18.09582284,17.44463618,13.64342785,12.53237152,0.208724611,0.651186663,0.442462051,4.243670378,0.094135235,1.111056328,0.033272219,1.243849993,0,0.123787999,1,1,1,1,1,5,0.734509046,1,4
60.00021268,-80.17339891,4625266911176171264,b'0585m803o0021289',-0.175595663,0.157186397,-0.190320415,0.340376602,0.43542876,0.367214724,1.11711743,1.310981753,0.085877001,189,17.89121666,17.98789431,17.55119809,13.67097092,12.52754498,0.096677645,0.436696202,0.340018572,4.220245744,0.180765419,1.143425941,0.063279,1.24416995,0.595895693,2.442399979,1,1,1,1,1,6,0.661135601,1,4
58.18341878,-80.37670281,4625306837192067456,b'0585m803o0016384',-0.104946398,0.130786533,0.178034288,0.278622294,0.364163037,0.248527042,0.802425106,1.598548596,0.084521003,246,17.89183046,18.0724936,17.45216645,14.03465366,13.04483509,0.180663133,0.620327149,0.439664016,3.857176801,0.195163954,0.989818573,0.058169405,1.256399989,0,0.696133018,1,1,1,1,1,4,0.765351189,0.98,4
47.3144588,-68.28629899,4647327826009493376,b'0474m682o0015282',-0.076377104,0.109208524,-0.289758314,0.199864279,-0.458230377,0.189463951,0.699369433,2.819803633,0.039574001,238,17.89472581,17.96490195,17.59420263,14.55928707,13.29158306,0.070176139,0.370699348,0.300523186,3.33543874,0.019752569,1.26770401,0.063134357,1.243370056,0,-0.0128222,1,1,1,1,2,3,1.120077474,1,4
99.17092317,-52.01720454,5501660970816030976,b'1001m515o0006540',-0.11419654,0.146787787,0.219888691,0.265620385,-0.020054121,0.335992368,0.777970312,0.829979518,0.055493001,207,17.89979836,17.94943142,17.30426121,13.21993828,12.24950409,0.049633064,0.645170069,0.595537147,4.679860081,0.039977236,0.970434189,0.082120809,1.435479999,0.554283218,2.609129906,1,1,1,1,3,4,0.302081093,1,4
128.1179836,-62.08166005,5301106575280656896,b'1294m621o0024328',-0.206142367,0.159055689,-0.668363844,0.287378958,0.234985579,0.350437747,1.296038939,2.420459234,0.215467006,421,17.90192744,17.94999445,17.53759536,15.26494789,14.07167053,0.04806701,0.412399095,0.364332085,2.636979551,0.157931578,1.193277359,0.043599972,1.279610038,0,-0.531301022,1,1,1,1,2,11,2.091896023,1,4
108.9904919,-52.09457454,5504004545492003200,b'1096m515o0005084',-0.030392366,0.145979545,-0.387496437,0.254669582,0.074115488,0.293071151,0.20819606,1.542438334,0.185124993,253,17.90279646,17.86756417,17.64085721,14.23666477,13.23431301,-0.035232297,0.226706977,0.261939252,3.66613169,0.02047158,1.002351761,0.049551738,1.269050002,0,-0.25632,1,1,1,1,1,3,0.703099629,0.97,4
128.0111716,-63.60760801,5276746487149755904,b'1288m637o0024663',-0.207720415,0.159960723,-0.081355816,0.308183996,-0.174189184,0.388512337,1.298571369,0.520293019,0.194784001,272,17.90525297,17.92284735,17.59685261,13.95829105,12.63051033,0.017594375,0.325994735,0.30840036,3.946961917,0.085760458,1.327780724,0.043866361,1.263630033,0,2.063519955,1,1,1,1,4,13,0.948520381,1,4
136.9973535,-70.30245729,5222575022420747264,b'1381m697o0004366',-0.048497626,0.155251881,0.296856289,0.298572266,-0.177700577,0.318307668,0.312380278,1.14026322,0.105107002,179,17.91516311,18.00892463,17.57465691,15.1673851,13.85367298,0.093761518,0.434266751,0.340506202,2.747778006,0.485169156,1.31371212,0.042728369,1.244639993,0.395221316,1.535719991,1,1,1,4,8,14,1.791312848,0.99,4
72.89547168,-54.06717379,4777060401266172416,b'0740m546o0029684',-0.100538214,0.12617439,0.007728573,0.266249751,-0.571135958,0.349096119,0.796819498,1.636299623,0.009089,196,17.92217527,18.08081466,17.52154433,14.90238762,13.63650608,0.158639396,0.559270317,0.400630936,3.019787647,0.012149031,1.265881538,0.048187811,1.248900056,0,-1.231819987,1,1,1,1,1,1,1.734291353,1,4
120.8931298,-57.12259147,5294973808658510208,b'1218m576o0036607',-0.011656903,0.189488036,0.417583453,0.411704503,-0.006686529,0.407156654,0.061517882,1.01441248,0.295720994,245,17.94203051,17.97032763,17.49071374,14.75755119,13.73534489,0.028297115,0.47961392,0.451316775,3.184479321,0.155961207,1.022206306,0.075819631,1.350160003,0.625999818,1.955680013,1,1,1,1,3,10,1.810742315,1,4
133.2845763,-69.88317426,5223198308073055744,b'1339m697o0017264',-0.09904557,0.135781581,0.011969321,0.232309723,-0.097797662,0.23697089,0.729447758,0.415902801,0.092526004,242,17.94339594,18.05648802,17.62425218,15.4166584,14.28659058,0.113092085,0.43223586,0.31914376,2.526737538,0.258773795,1.130067825,0.038900267,1.222480059,0.323677337,0.432958007,1,1,1,1,1,12,2.127029384,1,4
57.49755993,-79.93026542,4625334466718250752,b'0585m803o0026953',0.08107918,0.147961449,-0.347896515,0.220864124,-0.277520398,0.222501091,0.547975034,2.009186512,0.082560003,257,17.94415709,17.93120719,17.70409116,13.79266644,12.6581974,-0.012949899,0.227116329,0.240065926,4.151490651,0.099179024,1.134469032,0.044904151,1.257539988,0,-0.064460002,1,1,1,2,2,2,0.695426356,1,4
103.409665,-82.10743467,5206623999213103232,b'1070m818o0053252',0.2443055,0.179743751,0.262639429,0.288081347,0.89330037,0.565535575,1.359187726,1.82378617,0.205109,218,17.94823376,17.98277418,17.51482688,14.31632805,13.19962311,0.034540424,0.467947274,0.43340688,3.631905711,0.482075524,1.116704941,0.041475069,1.331850052,0.808001589,3.941220045,1,1,1,1,1,4,1.032719691,1,4
96.92712437,-49.43783368,5551819488684510848,b'0975m500o0033671',-0.156153887,0.116626096,0.213640849,0.261684599,-0.115009729,0.276402141,1.338927508,0.916326458,0.057112001,211,17.94988282,18.05145856,17.57956171,14.50470543,13.0745697,0.101575739,0.471896839,0.370321115,3.445177395,0.024828786,1.430135727,0.102192201,1.260969996,0,0.300199002,1,1,1,1,2,3,1.26921248,0.99,4
133.7990413,-71.81846034,5221999874758301696,b'1350m712o0004464',-0.327942227,0.139630423,-0.139573927,0.261921269,0.665627912,0.303432531,2.348644516,2.257457019,0.134399995,256,17.95129063,18.29604198,17.39407245,14.48918438,13.33461857,0.344751345,0.901966523,0.557218187,3.462106255,0.106275366,1.154565811,0.037550661,1.257069945,0,0.488774002,1,1,1,1,1,4,1.840700672,1,4
117.9474986,-57.50814303,5295289750747254784,b'1190m576o0024506',0.055319885,0.16295299,0.359703041,0.395694748,-0.021736242,0.349840776,0.339483703,0.911162577,0.281877995,231,17.9533251,17.82521871,17.52198677,13.9528141,12.91003799,-0.128106397,0.30323224,0.431338332,4.000511,0.119309886,1.042776108,0.071083593,1.425279975,0,0.96025598,1,2,2,2,2,9,0.522852804,0.97,4
132.6098641,-71.53336228,5220709288625126912,b'1305m712o0012427',-0.221356553,0.127017603,-0.333223322,0.230037123,-0.341855757,0.301987537,1.742723427,1.838424179,0.112379,269,17.95488255,17.99104533,17.64993174,15.54398346,14.54962063,0.036162781,0.341114572,0.304950807,2.410899088,0.144285554,0.994362831,0.040159229,1.25770998,0,-1.579239964,1,1,1,2,4,10,2.173998119,0.99,4
102.5430468,-51.73941959,5501858535016391680,b'1025m515o0014055',-0.159245933,0.133388907,0.178556247,0.24232332,-0.238374293,0.284695432,1.193846897,1.115353789,0.071501002,183,17.95633239,18.15005687,17.37249445,13.84808636,13.19575405,0.193724483,0.777561412,0.583837942,4.108246031,0.218760665,0.652332306,0.080767395,1.344380021,0.183430821,0.867132008,1,1,1,1,1,9,1.080288558,0.99,4
91.16673265,-51.26250716,5549898362696224000,b'0905m515o0024723',0.154854422,0.114358288,0.082519351,0.243678202,-0.125145066,0.25709252,1.354116301,0.592978136,0.047538001,225,17.95989886,18.13142481,17.51437325,14.69297791,13.37386703,0.171525951,0.617051561,0.44552561,3.266920955,0.230754156,1.31911087,0.051477004,1.265859962,0,0.059716102,1,1,1,1,2,5,1.582563467,1,4
119.3167793,-59.26628167,5294157425571935616,b'1180m591o0016911',-0.086700248,0.171844001,-0.414524049,0.388502203,-0.695970795,0.338234718,0.504528802,2.317842866,0.252085,223,17.96673075,17.95538741,17.69556886,14.55993843,13.3184042,-0.011343331,0.259819554,0.271161887,3.406792315,0.074673215,1.241534233,0.061307136,1.254789948,0,0.0122445,1,1,1,1,5,14,1.105977058,1,4
129.7953283,-63.78391274,5273701630214314240,b'1288m637o0019003',0.130703253,0.128651013,0.363533372,0.324366544,0.242209418,0.253627739,1.015951995,1.472434845,0.169018,434,17.96952549,18.28713999,17.41010423,14.67989922,13.36870289,0.317614504,0.877037761,0.559421261,3.289626271,0.137102806,1.311196327,0.042293313,1.275249958,0.329529084,1.051059961,1,1,1,1,5,12,1.740424301,1,4
61.74391773,-58.2389277,4681948350495748480,b'0609m576o0002344',0.193114793,0.147501528,-0.171518142,0.266464821,0.473435682,0.491341354,1.309239272,1.158778431,0.027008999,141,17.97251471,18.08051262,17.60825875,14.55270863,13.20160294,0.107997908,0.472253871,0.364255963,3.419806088,0.061858049,1.35110569,0.053883226,1.256579995,0,-1.404610038,1,1,1,1,1,1,1.257642759,1,4
81.92533134,-51.99171999,4772209978735213440,b'0810m515o0006860',-0.131140707,0.113670973,-0.115318407,0.213554922,0.310232815,0.234754009,1.15368685,1.427591198,0.038959,238,17.98156429,18.01906621,17.6630919,15.09113693,13.73135567,0.037501914,0.355974295,0.318472396,2.890427361,0.058803375,1.359781265,0.045792911,1.273450017,0,0.26423499,1,1,1,1,1,1,1.573853471,1,4
132.7616762,-72.05646958,5220500690653529600,b'1313m727o0042977',-0.017729099,0.132834699,-0.194382358,0.281416662,0.192642549,0.302692655,0.133467377,0.939227177,0.136832997,212,17.98750592,18.04991483,17.63089525,15.20688248,14.07857609,0.062408907,0.419019557,0.356610665,2.780623442,0.093588375,1.128306389,0.03070873,1.269930005,0,0.182846993,1,1,1,1,3,6,2.149235718,1,4
134.72663,-70.61208947,5222364367161264256,b'1350m712o0042549',-0.139077687,0.131326094,0.195857822,0.243292004,-0.494439893,0.314136924,1.059025536,1.767890223,0.087402001,248,17.99045224,18.06085696,17.52785522,13.40042496,12.43705273,0.070404716,0.533001735,0.462597019,4.590027286,0.060654485,0.963372231,0.049501655,1.332970023,0.295032051,1.173969984,1,1,1,1,3,11,0.44733297,1,4
119.8694498,-59.44173826,5291135585366503424,b'1209m591o0012087',-0.069125935,0.19064485,0.115507333,0.446674949,-0.091414823,0.457723901,0.362590099,0.326737234,0.228753999,216,17.99481405,18.07316981,17.22617518,12.95987225,12.02674484,0.078355754,0.846995672,0.768638875,5.034941806,0.200442103,0.933127403,0.071751948,1.573070049,0.592339673,1.880300045,1,1,2,2,6,11,0.287280948,0.98,4
81.33730231,-51.99109803,4772221588030915712,b'0810m515o0006933',-0.012208355,0.115686169,-0.328922779,0.23315584,0.301167822,0.283485504,0.105529944,1.766021937,0.027627001,211,17.99486775,18.3789285,17.31865504,14.45247364,13.33322525,0.384060743,1.060272499,0.67621271,3.542394114,0.093858499,1.11924839,0.026225236,1.312270045,0,0.354277015,1,1,1,1,1,4,2.058286385,1,4
95.7279861,-52.10584419,5501084169592586624,b'0953m515o0046353',-0.17359817,0.125955439,-0.255470394,0.242508569,-0.391745551,0.367374647,1.378250678,1.498943434,0.060242001,200,17.99693953,18.04970234,17.56954252,15.02379322,13.9094305,0.0527628,0.480159833,0.42739701,2.973146314,0.086444937,1.114362717,0.033636448,1.323650002,0,-0.781826973,1,1,1,1,2,7,2.015633559,1,4
277.5965087,73.21964179,2267141475522684928,b'2773p726o0033333',-0.024403595,0.024461396,-0.110696755,0.038120635,0.132648673,0.05171727,0.997637083,3.874401254,0.062213,225,14.6071868,14.82121334,14.16023442,8.653675079,7.526163101,0.214026542,0.660978917,0.446952375,5.953511716,0.027701641,1.127511978,0.061551357,1.243340015,0.119114505,5.735179901,1,1,1,1,1,2,0.426281313,0.96,3
208.3159632,63.76268967,1664907964505067520,b'2080p636o0019347',-0.052850883,0.031355904,0.042636562,0.054953852,0.016524101,0.058295821,1.685516169,0.826018162,0.020406,229,14.85351284,14.97663044,14.38180314,10.29388237,9.218769073,0.123117594,0.594827285,0.471709706,4.559630472,0.101824232,1.075113297,0.080129869,1.311010003,0.150676705,3.917299986,1,1,1,1,1,2,0.261638936,1,3
243.4882468,65.71943125,1642210161858253824,b'2446p651o0032426',-0.057745512,0.030949468,0.018309319,0.060468903,-0.089868132,0.05518822,1.865799808,1.65630499,0.026619,514,14.86475422,14.92839512,14.44701496,10.16857052,9.178611755,0.063640896,0.481379641,0.417739259,4.696183705,0.080268271,0.989958763,0.107958268,1.314350009,0.239101256,7.875249863,1,1,2,2,2,2,0.187782185,0.94,3
269.2511354,59.13339666,1422827458626231936,b'2678p590o0022003',-0.10093187,0.0280051,-0.092728919,0.053295602,-0.022923297,0.059868713,3.604053237,1.78153092,0.042422999,201,15.10493267,15.37573005,14.60602187,10.69825935,9.457883835,0.270797376,0.769707167,0.498910805,4.406673321,0.04199315,1.240375519,0.031967085,1.246260047,0,-0.621909022,1,1,1,1,1,3,0.660800615,0.96,3
294.8725768,70.13027761,2263140421430209280,b'2930p696o0032213',-0.050078131,0.028885431,0.051641188,0.06328333,-0.044743113,0.064548152,1.733681288,1.070699675,0.148263007,241,15.18864287,15.34884342,14.7321517,10.68751335,9.685329437,0.16020055,0.616692673,0.456491169,4.501129515,0.078910081,1.002183914,0.084033122,1.278339982,0,0.890811026,1,1,1,1,1,4,0.216161704,1,3
129.2861108,-54.31995814,5317954602414119808,b'1302m546o0031344',0.247288632,0.118121716,0.130368799,0.240413952,0.460488463,0.238233336,2.093506928,2.007554392,0.710749984,219,15.21467553,15.23784269,14.77071597,10.41233158,9.445134163,0.02316716,0.467123792,0.443959552,4.802343946,0.06147729,0.967197418,0.080117425,1.422320008,0.841514792,11.96689987,1,1,1,1,3,17,0.158743328,0.99,3
107.1728693,-49.55175284,5505467789310281472,b'1068m500o0032917',0.005938666,0.038010174,-0.062988224,0.06556732,-0.123981671,0.070627668,0.156238859,2.001099394,0.094807997,220,15.29601366,15.269956,14.9500895,11.37140846,10.57033539,-0.026057666,0.319866808,0.345924162,3.924605202,0.061646489,0.801073074,0.054876987,1.321670055,0.193762609,3.677069902,1,1,1,1,2,6,0.346117458,0.97,3
33.65583883,-64.50140643,4699909083389370368,b'0349m652o0030907',-0.018566852,0.040144663,-0.031836669,0.087195541,0.034214626,0.066621586,0.462498645,0.630128506,0.025511,221,15.41700656,15.51873774,14.8800343,10.92437553,10.10503387,0.101731186,0.638704454,0.536972255,4.492631022,0.113636692,0.81934166,0.094479976,1.364889979,0.130623377,3.961539984,1,1,1,1,2,4,0.1912405,1,3
291.9520629,73.96710302,2264975124082451712,b'2911p742o0014021',0.020702786,0.040803297,0.165608949,0.072833805,-0.067629382,0.095345396,0.507380233,2.381858818,0.134137005,184,15.4544921,15.51603418,14.98241434,10.86901855,9.864501953,0.061542072,0.533619838,0.472077766,4.58547355,0.088539566,1.004516602,0.07471717,1.342759967,0.164032121,3.664779902,1,1,1,2,4,6,0.173608947,1,3
142.651733,-75.48174584,5215913601159378944,b'1451m758o0029939',-0.069163955,0.03791392,-0.03684121,0.062188465,0.030124544,0.056287355,1.82423648,0.798362579,0.130864993,246,15.53551279,15.59294659,15.16241304,10.98862743,9.922973633,0.0574338,0.430532503,0.373099746,4.546885357,0.040667925,1.065653801,0.120242366,1.283010006,0,0.074935898,1,1,1,1,1,9,0.300826623,1,3
124.5859347,-79.56029447,5208653628959060608,b'1255m803o0042271',-0.064147429,0.028128169,-0.016733011,0.049724338,0.033444565,0.071582433,2.280540481,0.575790653,0.084311999,265,15.53638756,15.65098915,15.18037143,12.15604591,10.6812439,0.114601595,0.470617733,0.356016124,3.380341643,0.031047463,1.474802017,0.012580672,1.243090034,0.011960194,0.558000982,1,1,1,2,5,9,1.271768351,1,3
62.7538492,-49.94896405,4830280101241143552,b'0627m500o0018178',-0.068178979,0.030200792,-0.008841411,0.053870838,0.106092212,0.069612071,2.257522872,1.532860634,0.015809,248,15.68496549,15.90105246,15.23561431,11.92084217,10.69804573,0.216086962,0.665438132,0.449351185,3.764123324,0.053231172,1.22279644,0.015137316,1.244670033,0.077967533,0.599388003,1,1,1,1,1,2,1.122280167,1,3
214.6939338,67.04239671,1670129339067350656,b'2152p666o0025520',-0.12646102,0.039276001,-0.024101615,0.073783491,-0.061947834,0.060214783,3.219803838,1.079394721,0.023285,226,15.71303949,16.14453628,15.1083404,12.19103241,10.74615574,0.431496788,1.036192837,0.604699089,3.522007084,0.054901608,1.444876671,0.013360475,1.238710046,0,0.405654013,1,1,1,1,1,2,1.682207,0.98,3
